,TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,PM_1,PM_25,PM_10
1451,2023-08-07T15:33:14Z,23.01,65.1,15,6,28.27,101.81,0.0,400.0,,,
1452,2023-08-07T15:34:14Z,23.05,65.1,15,6,29.22,101.81,0.0,400.0,,,
1453,2023-08-07T15:35:14Z,23.04,65.05,15,6,26.0,101.81,0.0,405.0,,,
1454,2023-08-07T15:36:14Z,23.05,65.05,15,6,25.92,101.81,0.0,405.0,,,
1455,2023-08-07T15:37:14Z,23.04,65.08,15,6,28.74,101.81,0.0,405.0,1.0,1.0,7.0
1456,2023-08-07T15:38:14Z,23.08,65.14,15,6,26.26,101.81,0.0,400.0,,,
1457,2023-08-07T15:39:14Z,23.04,65.08,15,7,25.5,101.8,0.0,405.0,,,
1458,2023-08-07T15:40:14Z,23.04,65.03,15,7,31.22,101.8,1.0,409.0,,,
1459,2023-08-07T15:41:14Z,23.07,65.02,15,8,26.53,101.8,1.0,409.0,,,
1460,2023-08-07T15:42:14Z,23.08,65.04,15,8,24.35,101.81,1.0,413.0,2.0,2.0,2.0
1461,2023-08-07T15:43:14Z,23.1,65.05,15,10,26.21,101.81,0.0,401.0,,,
1462,2023-08-07T15:44:14Z,23.11,65.07,15,8,26.87,101.81,0.0,401.0,,,
1463,2023-08-07T15:45:14Z,23.1,65.03,15,8,27.84,101.82,0.0,401.0,,,
1464,2023-08-07T15:46:14Z,23.1,65.0,15,7,25.53,101.81,0.0,406.0,,,
1465,2023-08-07T15:47:14Z,23.08,65.02,15,7,30.15,101.8,0.0,405.0,4.0,4.0,4.0
1466,2023-08-07T15:48:14Z,23.12,65.06,15,8,27.28,101.81,0.0,400.0,,,
1467,2023-08-07T15:49:14Z,23.12,65.02,15,8,32.53,101.81,0.0,400.0,,,
1468,2023-08-07T15:50:14Z,23.12,64.99,15,10,27.77,101.81,0.0,405.0,,,
1469,2023-08-07T15:51:14Z,23.11,64.97,15,8,37.39,101.81,0.0,405.0,,,
1470,2023-08-07T15:52:14Z,23.12,65.02,15,8,39.37,101.81,0.0,405.0,0.0,0.0,0.0
1471,2023-08-07T15:53:14Z,23.14,64.96,15,8,31.86,101.81,0.0,400.0,,,
1472,2023-08-07T15:54:14Z,23.17,64.91,15,10,28.04,101.81,0.0,405.0,,,
1473,2023-08-07T15:55:14Z,23.17,64.88,15,8,35.04,101.81,0.0,400.0,,,
1474,2023-08-07T15:56:14Z,23.17,64.69,15,8,39.09,101.81,0.0,405.0,,,
1475,2023-08-07T15:57:14Z,23.18,64.66,15,8,29.47,101.8,2.0,414.0,0.0,0.0,0.0
1476,2023-08-07T15:58:14Z,23.14,64.44,15,12,31.06,101.81,2.0,414.0,,,
1477,2023-08-07T15:59:14Z,23.16,64.42,15,11,27.96,101.81,0.0,400.0,,,
1478,2023-08-07T16:00:14Z,23.17,64.4,15,7,43.43,101.81,1.0,411.0,,,
1479,2023-08-07T16:01:14Z,23.17,64.31,15,11,29.74,101.8,1.0,407.0,,,
1480,2023-08-07T16:02:14Z,23.17,64.44,15,11,26.41,101.8,1.0,407.0,0.0,0.0,0.0
1481,2023-08-07T16:03:14Z,23.17,64.48,15,12,28.58,101.81,0.0,406.0,,,
1482,2023-08-07T16:04:14Z,23.2,64.56,15,12,28.6,101.8,0.0,400.0,,,
1483,2023-08-07T16:05:14Z,23.18,64.61,15,12,25.76,101.8,0.0,405.0,,,
1484,2023-08-07T16:06:14Z,23.2,64.68,15,8,27.82,101.8,0.0,405.0,,,
1485,2023-08-07T16:07:14Z,23.21,64.75,15,10,28.61,101.8,0.0,400.0,1.0,1.0,1.0
1486,2023-08-07T16:08:14Z,23.21,64.81,15,8,29.67,101.8,0.0,400.0,,,
1487,2023-08-07T16:09:14Z,23.18,64.83,15,8,25.38,101.8,0.0,400.0,,,
1488,2023-08-07T16:10:14Z,23.22,64.79,15,8,22.99,101.8,1.0,407.0,,,
1489,2023-08-07T16:11:14Z,23.21,64.8,15,8,29.17,101.8,1.0,409.0,,,
1490,2023-08-07T16:12:14Z,23.21,64.82,15,8,24.35,101.8,1.0,407.0,1.0,1.0,1.0
1491,2023-08-07T16:13:14Z,23.21,64.89,15,10,28.99,101.8,0.0,400.0,,,
1492,2023-08-07T16:14:14Z,23.24,64.86,15,10,28.83,101.79,0.0,400.0,,,
1493,2023-08-07T16:15:14Z,23.22,64.84,15,8,28.88,101.79,0.0,400.0,,,
1494,2023-08-07T16:16:14Z,23.25,64.92,15,10,27.55,101.79,0.0,402.0,,,
1495,2023-08-07T16:17:14Z,23.24,64.9,15,11,32.62,101.79,0.0,400.0,0.0,0.0,0.0
1496,2023-08-07T16:18:14Z,23.27,64.92,15,12,25.98,101.78,5.0,433.0,,,
1497,2023-08-07T16:19:14Z,23.28,64.89,15,12,28.81,101.79,0.0,400.0,,,
1498,2023-08-07T16:20:14Z,23.28,64.9,14,15,24.35,101.79,0.0,400.0,,,
1499,2023-08-07T16:21:14Z,23.28,64.87,15,15,30.95,101.79,0.0,402.0,,,
1500,2023-08-07T16:22:14Z,23.3,64.86,15,17,25.5,101.79,0.0,402.0,1.0,1.0,1.0
1501,2023-08-07T16:23:14Z,23.3,64.91,15,15,30.27,101.78,0.0,400.0,,,
1502,2023-08-07T16:24:14Z,23.34,64.89,15,20,25.13,101.78,0.0,405.0,,,
1503,2023-08-07T16:25:14Z,23.32,64.84,14,6,27.38,101.79,0.0,405.0,,,
1504,2023-08-07T16:26:14Z,23.34,64.85,15,6,33.64,101.79,1.0,409.0,,,
1505,2023-08-07T16:27:14Z,23.31,64.83,15,6,29.46,101.79,1.0,408.0,2.0,2.0,2.0
1506,2023-08-07T16:28:14Z,23.34,64.91,14,7,26.24,101.79,0.0,400.0,,,
1507,2023-08-07T16:29:14Z,23.34,64.82,14,17,24.61,101.78,0.0,405.0,,,
1508,2023-08-07T16:30:14Z,23.37,64.81,15,17,24.07,101.79,1.0,409.0,,,
1509,2023-08-07T16:31:14Z,23.35,64.8,15,20,29.32,101.78,1.0,409.0,,,
1510,2023-08-07T16:32:14Z,23.35,64.8,14,20,26.03,101.78,1.0,408.0,2.0,2.0,2.0
1511,2023-08-07T16:33:14Z,23.37,64.81,14,13,25.62,101.78,0.0,400.0,,,
1512,2023-08-07T16:34:14Z,23.4,64.78,14,13,23.77,101.78,0.0,400.0,,,
1513,2023-08-07T16:35:14Z,23.4,64.74,14,11,26.97,101.78,0.0,405.0,,,
1514,2023-08-07T16:36:14Z,23.42,64.76,14,5,31.45,101.78,2.0,414.0,,,
1515,2023-08-07T16:37:14Z,23.41,64.76,14,3,32.33,101.78,0.0,405.0,1.0,1.0,1.0
1516,2023-08-07T16:38:14Z,23.41,64.78,14,3,23.45,101.78,0.0,400.0,,,
1517,2023-08-07T16:39:14Z,23.42,64.75,14,0,27.92,101.78,0.0,403.0,,,
1518,2023-08-07T16:40:14Z,23.42,64.71,14,0,28.61,101.78,0.0,403.0,,,
1519,2023-08-07T16:41:14Z,23.42,64.7,14,0,28.73,101.79,1.0,413.0,,,
1520,2023-08-07T16:42:14Z,23.44,64.69,14,0,25.59,101.78,1.0,407.0,0.0,0.0,0.0
1521,2023-08-07T16:43:14Z,23.45,64.74,14,0,27.73,101.78,0.0,403.0,,,
1522,2023-08-07T16:44:14Z,23.48,64.67,14,0,27.59,101.78,0.0,401.0,,,
1523,2023-08-07T16:45:14Z,23.49,64.68,14,3,29.61,101.77,0.0,405.0,,,
1524,2023-08-07T16:46:14Z,23.45,64.66,14,5,31.72,101.78,0.0,405.0,,,
1525,2023-08-07T16:47:14Z,23.48,64.66,14,12,25.29,101.77,0.0,405.0,2.0,2.0,2.0
1526,2023-08-07T16:48:14Z,23.48,64.66,14,7,25.35,101.78,1.0,408.0,,,
1527,2023-08-07T16:49:14Z,23.48,64.63,14,8,25.56,101.78,0.0,400.0,,,
1528,2023-08-07T16:50:14Z,23.48,64.58,14,11,26.08,101.77,0.0,400.0,,,
1529,2023-08-07T16:51:14Z,23.49,64.57,14,11,31.17,101.78,0.0,403.0,,,
1530,2023-08-07T16:52:14Z,23.49,64.52,14,8,25.9,101.78,1.0,408.0,0.0,0.0,0.0
1531,2023-08-07T16:53:14Z,23.52,64.57,14,12,26.19,101.78,0.0,400.0,,,
1532,2023-08-07T16:54:14Z,23.52,64.48,14,15,26.5,101.78,0.0,400.0,,,
1533,2023-08-07T16:55:14Z,23.52,64.5,14,16,36.0,101.78,1.0,409.0,,,
1534,2023-08-07T16:56:14Z,23.52,64.49,14,14,29.76,101.78,0.0,406.0,,,
1535,2023-08-07T16:57:14Z,23.52,64.51,14,14,30.6,101.78,2.0,414.0,1.0,1.0,1.0
1536,2023-08-07T16:58:14Z,23.55,64.48,14,14,30.77,101.78,0.0,400.0,,,
1537,2023-08-07T16:59:14Z,23.55,64.45,14,16,27.34,101.78,0.0,400.0,,,
1538,2023-08-07T17:00:14Z,23.56,64.45,14,18,22.61,101.78,1.0,409.0,,,
1539,2023-08-07T17:01:14Z,23.56,64.44,14,18,29.33,101.77,1.0,409.0,,,
1540,2023-08-07T17:02:14Z,23.53,64.41,14,21,24.79,101.78,2.0,414.0,1.0,1.0,1.0
1541,2023-08-07T17:03:14Z,23.58,64.42,14,18,25.09,101.77,1.0,408.0,,,
1542,2023-08-07T17:04:14Z,23.56,64.4,14,14,30.56,101.77,0.0,405.0,,,
1543,2023-08-07T17:05:14Z,23.58,64.41,14,7,29.31,101.77,2.0,415.0,,,
1544,2023-08-07T17:06:14Z,23.58,64.38,14,11,29.72,101.77,2.0,415.0,,,
1545,2023-08-07T17:07:14Z,23.56,64.42,14,10,23.59,101.77,2.0,417.0,0.0,0.0,5.0
1546,2023-08-07T17:08:14Z,23.59,64.12,14,16,29.08,101.76,1.0,409.0,,,
1547,2023-08-07T17:09:14Z,23.62,64.17,14,14,28.52,101.76,1.0,411.0,,,
1548,2023-08-07T17:10:14Z,23.61,64.17,14,13,28.64,101.76,2.0,414.0,,,
1549,2023-08-07T17:11:14Z,23.61,64.13,14,16,25.84,101.76,1.0,413.0,,,
1550,2023-08-07T17:12:14Z,23.61,64.21,14,13,28.98,101.77,2.0,415.0,2.0,2.0,2.0
1551,2023-08-07T17:13:14Z,23.63,64.17,14,13,30.85,101.76,1.0,413.0,,,
1552,2023-08-07T17:14:14Z,23.65,64.19,14,16,31.27,101.76,1.0,413.0,,,
1553,2023-08-07T17:15:14Z,23.63,64.16,14,6,31.95,101.76,0.0,406.0,,,
1554,2023-08-07T17:16:14Z,23.65,64.18,14,7,26.78,101.76,1.0,410.0,,,
1555,2023-08-07T17:17:14Z,23.63,64.15,14,27,31.0,101.75,1.0,411.0,0.0,2.0,2.0
1556,2023-08-07T17:18:14Z,23.65,64.12,14,9,28.95,101.75,0.0,402.0,,,
1557,2023-08-07T17:19:14Z,23.65,64.1,14,22,28.12,101.75,0.0,402.0,,,
1558,2023-08-07T17:20:14Z,23.65,64.11,14,25,28.37,101.75,0.0,406.0,,,
1559,2023-08-07T17:21:14Z,23.66,64.05,14,30,29.05,101.75,1.0,408.0,,,
1560,2023-08-07T17:22:14Z,23.63,64.08,14,30,26.06,101.75,1.0,407.0,0.0,3.0,3.0
1561,2023-08-07T17:23:14Z,23.63,64.13,14,22,26.11,101.75,0.0,400.0,,,
1562,2023-08-07T17:24:14Z,23.66,64.11,14,9,30.24,101.75,0.0,405.0,,,
1563,2023-08-07T17:25:14Z,23.66,64.08,14,28,25.22,101.75,2.0,414.0,,,
1564,2023-08-07T17:26:14Z,23.68,64.08,14,26,27.53,101.75,2.0,414.0,,,
1565,2023-08-07T17:27:14Z,23.68,64.1,14,5,24.93,101.75,1.0,413.0,0.0,0.0,0.0
1566,2023-08-07T17:28:14Z,23.68,64.03,14,5,35.0,101.75,0.0,403.0,,,
1567,2023-08-07T17:29:14Z,23.68,64.01,14,5,30.44,101.75,0.0,403.0,,,
1568,2023-08-07T17:30:14Z,23.68,64.01,14,5,30.66,101.74,0.0,403.0,,,
1569,2023-08-07T17:31:14Z,23.66,64.03,14,5,29.15,101.74,1.0,410.0,,,
1570,2023-08-07T17:32:14Z,23.69,64.02,14,5,27.4,101.74,1.0,409.0,1.0,1.0,1.0
1571,2023-08-07T17:33:14Z,23.71,64.05,14,5,28.4,101.74,0.0,400.0,,,
1572,2023-08-07T17:34:14Z,23.71,64.06,14,24,30.53,101.74,0.0,405.0,,,
1573,2023-08-07T17:35:14Z,23.73,64.02,14,24,29.04,101.73,0.0,405.0,,,
1574,2023-08-07T17:36:14Z,23.69,64.08,14,3,33.55,101.74,0.0,405.0,,,
1575,2023-08-07T17:37:14Z,23.69,64.14,14,0,27.26,101.75,1.0,407.0,0.0,0.0,0.0
1576,2023-08-07T17:38:14Z,23.69,64.14,14,0,32.85,101.75,0.0,406.0,,,
1577,2023-08-07T17:39:14Z,23.69,64.11,14,0,28.76,101.75,0.0,400.0,,,
1578,2023-08-07T17:40:14Z,23.69,64.15,14,3,28.84,101.74,0.0,405.0,,,
1579,2023-08-07T17:41:14Z,23.71,64.18,14,5,26.21,101.75,1.0,407.0,,,
1580,2023-08-07T17:42:14Z,23.73,64.24,14,23,29.94,101.74,1.0,407.0,0.0,0.0,0.0
1581,2023-08-07T17:43:14Z,23.72,64.32,14,24,28.36,101.75,0.0,403.0,,,
1582,2023-08-07T17:44:14Z,23.73,64.35,14,24,26.62,101.75,0.0,401.0,,,
1583,2023-08-07T17:45:14Z,23.72,64.33,14,24,24.93,101.75,0.0,400.0,,,
1584,2023-08-07T17:46:14Z,23.75,64.4,14,24,26.8,101.75,0.0,402.0,,,
1585,2023-08-07T17:47:14Z,23.75,64.4,14,24,38.46,101.75,0.0,400.0,0.0,0.0,0.0
1586,2023-08-07T17:48:14Z,23.75,64.44,14,23,30.94,101.76,0.0,400.0,,,
1587,2023-08-07T17:49:14Z,23.75,64.43,14,23,29.73,101.77,0.0,400.0,,,
1588,2023-08-07T17:50:14Z,23.78,64.43,14,17,31.9,101.76,0.0,405.0,,,
1589,2023-08-07T17:51:14Z,23.76,64.45,14,5,39.5,101.76,1.0,409.0,,,
1590,2023-08-07T17:52:14Z,23.75,64.46,14,3,28.96,101.75,0.0,405.0,0.0,0.0,0.0
1591,2023-08-07T17:53:14Z,23.78,64.5,14,3,27.68,101.75,0.0,400.0,,,
1592,2023-08-07T17:54:14Z,23.78,64.44,14,3,27.66,101.76,0.0,400.0,,,
1593,2023-08-07T17:55:14Z,23.79,64.47,14,7,48.47,101.74,0.0,400.0,,,
1594,2023-08-07T17:56:14Z,23.79,64.43,14,5,33.27,101.75,0.0,405.0,,,
1595,2023-08-07T17:57:14Z,23.81,64.32,14,20,24.58,101.74,2.0,414.0,1.0,1.0,1.0
1596,2023-08-07T17:58:14Z,23.82,64.25,14,21,28.96,101.75,0.0,400.0,,,
1597,2023-08-07T17:59:14Z,23.82,64.29,14,23,28.25,101.74,0.0,400.0,,,
1598,2023-08-07T18:00:14Z,23.82,64.23,14,23,28.42,101.74,0.0,405.0,,,
1599,2023-08-07T18:01:14Z,23.83,64.28,14,23,26.5,101.75,1.0,407.0,,,
1600,2023-08-07T18:02:14Z,23.79,64.3,14,23,32.12,101.75,1.0,409.0,0.0,0.0,0.0
1601,2023-08-07T18:03:14Z,23.83,64.26,14,23,27.18,101.75,0.0,400.0,,,
1602,2023-08-07T18:04:14Z,23.85,64.28,14,23,27.16,101.74,0.0,400.0,,,
1603,2023-08-07T18:05:14Z,23.85,64.26,14,23,26.57,101.75,1.0,409.0,,,
1604,2023-08-07T18:06:14Z,23.85,64.28,14,23,26.8,101.74,1.0,409.0,,,
1605,2023-08-07T18:07:14Z,23.85,64.28,14,23,29.25,101.75,1.0,409.0,0.0,0.0,0.0
1606,2023-08-07T18:08:14Z,23.88,64.22,14,23,28.42,101.75,0.0,403.0,,,
1607,2023-08-07T18:09:14Z,23.88,64.22,14,23,28.19,101.76,0.0,406.0,,,
1608,2023-08-07T18:10:14Z,23.89,64.23,14,23,28.07,101.75,1.0,413.0,,,
1609,2023-08-07T18:11:14Z,23.91,64.25,14,21,29.71,101.75,1.0,413.0,,,
1610,2023-08-07T18:12:14Z,23.92,64.24,14,25,23.4,101.75,1.0,410.0,0.0,0.0,0.0
1611,2023-08-07T18:13:14Z,23.92,64.21,14,63,32.23,101.75,1.0,407.0,,,
1612,2023-08-07T18:14:14Z,23.91,64.2,14,108,25.9,101.74,1.0,407.0,,,
1613,2023-08-07T18:15:14Z,23.93,64.16,14,125,27.8,101.75,1.0,409.0,,,
1614,2023-08-07T18:16:14Z,23.92,64.21,14,109,27.89,101.75,1.0,409.0,,,
1615,2023-08-07T18:17:14Z,23.92,64.23,14,84,26.0,101.75,1.0,413.0,0.0,0.0,0.0
1616,2023-08-07T18:18:14Z,23.95,64.22,14,64,23.25,101.75,0.0,403.0,,,
1617,2023-08-07T18:19:14Z,23.96,64.21,14,52,28.74,101.75,1.0,408.0,,,
1618,2023-08-07T18:20:14Z,23.99,64.21,14,44,28.22,101.75,1.0,410.0,,,
1619,2023-08-07T18:21:14Z,23.99,64.24,14,41,27.4,101.75,1.0,410.0,,,
1620,2023-08-07T18:22:14Z,24.02,64.23,14,36,27.1,101.75,1.0,413.0,0.0,0.0,0.0
1621,2023-08-07T18:23:14Z,24.02,64.19,14,33,24.96,101.75,0.0,405.0,,,
1622,2023-08-07T18:24:14Z,24.04,64.23,14,31,27.3,101.75,0.0,402.0,,,
1623,2023-08-07T18:25:14Z,24.07,64.2,14,27,31.83,101.75,1.0,410.0,,,
1624,2023-08-07T18:26:14Z,24.04,64.18,14,26,32.73,101.75,1.0,410.0,,,
1625,2023-08-07T18:27:14Z,24.06,64.2,14,23,22.66,101.75,3.0,420.0,2.0,3.0,3.0
1626,2023-08-07T18:28:14Z,24.09,64.15,14,22,28.34,101.75,2.0,414.0,,,
1627,2023-08-07T18:29:14Z,24.12,64.15,14,21,24.46,101.75,0.0,405.0,,,
1628,2023-08-07T18:30:14Z,24.13,64.13,14,17,32.64,101.74,1.0,407.0,,,
1629,2023-08-07T18:31:14Z,24.12,64.13,14,16,30.38,101.75,1.0,411.0,,,
1630,2023-08-07T18:32:14Z,24.13,64.14,14,17,26.36,101.75,1.0,410.0,0.0,0.0,0.0
1631,2023-08-07T18:33:14Z,24.16,64.09,14,20,26.5,101.75,0.0,406.0,,,
1632,2023-08-07T18:34:14Z,24.16,64.08,14,18,31.44,101.75,0.0,401.0,,,
1633,2023-08-07T18:35:14Z,24.16,64.08,14,16,23.63,101.75,0.0,405.0,,,
1634,2023-08-07T18:36:14Z,24.16,64.07,14,14,26.11,101.75,1.0,407.0,,,
1635,2023-08-07T18:37:14Z,24.16,64.02,14,14,25.76,101.75,1.0,407.0,1.0,1.0,1.0
1636,2023-08-07T18:38:14Z,24.17,63.97,14,12,30.05,101.75,0.0,400.0,,,
1637,2023-08-07T18:39:14Z,24.19,63.97,14,12,27.38,101.75,0.0,400.0,,,
1638,2023-08-07T18:40:14Z,24.2,63.99,14,9,24.35,101.75,0.0,403.0,,,
1639,2023-08-07T18:41:14Z,24.17,63.99,14,7,30.63,101.75,1.0,408.0,,,
1640,2023-08-07T18:42:14Z,24.19,63.96,14,7,30.29,101.75,2.0,414.0,0.0,0.0,0.0
1641,2023-08-07T18:43:14Z,24.22,63.93,14,8,27.32,101.76,0.0,402.0,,,
1642,2023-08-07T18:44:14Z,24.2,63.9,14,8,29.44,101.76,0.0,400.0,,,
1643,2023-08-07T18:45:14Z,24.23,63.92,14,7,32.25,101.75,0.0,403.0,,,
1644,2023-08-07T18:46:14Z,24.22,63.88,14,6,25.03,101.76,1.0,408.0,,,
1645,2023-08-07T18:47:14Z,24.2,63.87,14,6,27.12,101.76,1.0,408.0,0.0,0.0,0.0
1646,2023-08-07T18:48:14Z,24.24,63.77,14,5,26.14,101.76,0.0,400.0,,,
1647,2023-08-07T18:49:14Z,24.24,63.75,14,5,23.98,101.75,0.0,400.0,,,
1648,2023-08-07T18:50:14Z,24.24,63.79,14,4,25.65,101.76,0.0,403.0,,,
1649,2023-08-07T18:51:14Z,24.23,63.72,14,6,29.48,101.75,1.0,408.0,,,
1650,2023-08-07T18:52:14Z,24.22,63.71,14,5,28.11,101.75,1.0,411.0,1.0,1.0,1.0
1651,2023-08-07T18:53:14Z,24.23,63.61,14,5,26.89,101.76,0.0,402.0,,,
1652,2023-08-07T18:54:14Z,24.24,63.62,14,6,32.48,101.76,0.0,400.0,,,
1653,2023-08-07T18:55:14Z,24.24,63.64,14,6,29.47,101.76,0.0,405.0,,,
1654,2023-08-07T18:56:14Z,24.26,63.62,14,6,26.46,101.76,1.0,408.0,,,
1655,2023-08-07T18:57:14Z,24.24,63.64,14,2,33.09,101.75,0.0,400.0,0.0,0.0,0.0
1656,2023-08-07T18:58:14Z,24.26,63.48,14,2,27.18,101.75,3.0,426.0,,,
1657,2023-08-07T18:59:14Z,24.26,63.55,14,3,30.04,101.75,0.0,400.0,,,
1658,2023-08-07T19:00:14Z,24.26,63.51,14,3,33.92,101.75,0.0,400.0,,,
1659,2023-08-07T19:01:14Z,24.26,63.51,14,2,24.61,101.75,0.0,400.0,,,
1660,2023-08-07T19:02:14Z,24.24,63.48,14,2,29.78,101.75,0.0,403.0,0.0,0.0,0.0
1661,2023-08-07T19:03:14Z,24.24,63.34,14,0,28.44,101.75,3.0,425.0,,,
1662,2023-08-07T19:04:14Z,24.26,63.42,14,0,25.82,101.74,4.0,432.0,,,
1663,2023-08-07T19:05:14Z,24.26,63.42,14,0,25.95,101.74,0.0,400.0,,,
1664,2023-08-07T19:06:14Z,24.26,63.33,14,0,28.17,101.74,0.0,400.0,,,
1665,2023-08-07T19:07:14Z,24.24,63.32,14,0,30.98,101.74,0.0,400.0,1.0,1.0,1.0
1666,2023-08-07T19:08:14Z,24.26,63.21,14,0,28.23,101.74,4.0,432.0,,,
1667,2023-08-07T19:09:14Z,24.24,63.24,14,0,27.51,101.73,0.0,400.0,,,
1668,2023-08-07T19:10:14Z,24.27,63.25,14,0,24.79,101.73,5.0,436.0,,,
1669,2023-08-07T19:11:14Z,24.23,63.3,14,0,26.16,101.73,0.0,400.0,,,
1670,2023-08-07T19:12:14Z,24.26,63.21,14,0,27.89,101.73,4.0,432.0,0.0,0.0,0.0
1671,2023-08-07T19:13:14Z,24.23,63.15,14,0,28.14,101.73,0.0,400.0,,,
1672,2023-08-07T19:14:14Z,24.26,63.11,14,0,35.08,101.73,5.0,436.0,,,
1673,2023-08-07T19:15:14Z,24.22,63.16,14,0,29.4,101.72,0.0,400.0,,,
1674,2023-08-07T19:16:14Z,24.24,63.15,14,0,28.23,101.72,7.0,446.0,,,
1675,2023-08-07T19:17:14Z,24.23,63.11,14,0,32.07,101.73,6.0,442.0,2.0,2.0,2.0
1676,2023-08-07T19:18:14Z,24.22,62.98,14,0,32.52,101.72,6.0,442.0,,,
1677,2023-08-07T19:19:14Z,24.2,63.06,14,0,24.19,101.72,5.0,436.0,,,
1678,2023-08-07T19:20:14Z,24.2,63.04,14,0,30.46,101.73,5.0,435.0,,,
1679,2023-08-07T19:21:14Z,24.23,63.08,14,0,29.83,101.72,5.0,435.0,,,
1680,2023-08-07T19:22:14Z,24.2,63.08,14,0,29.27,101.73,5.0,433.0,0.0,0.0,0.0
1681,2023-08-07T19:23:14Z,24.2,62.91,14,0,33.5,101.72,5.0,433.0,,,
1682,2023-08-07T19:24:14Z,24.2,62.96,14,0,27.32,101.72,3.0,422.0,,,
1683,2023-08-07T19:25:14Z,24.2,62.99,14,0,28.89,101.72,4.0,428.0,,,
1684,2023-08-07T19:26:14Z,24.19,62.96,14,0,27.53,101.72,4.0,427.0,,,
1685,2023-08-07T19:27:14Z,24.16,62.96,14,0,28.83,101.72,4.0,432.0,0.0,0.0,0.0
1686,2023-08-07T19:28:14Z,24.19,62.86,14,0,25.44,101.73,3.0,425.0,,,
1687,2023-08-07T19:29:14Z,24.2,62.92,14,0,28.09,101.72,2.0,415.0,,,
1688,2023-08-07T19:30:14Z,24.2,62.9,14,0,28.55,101.73,3.0,424.0,,,
1689,2023-08-07T19:31:14Z,24.19,62.91,14,0,28.17,101.72,3.0,424.0,,,
1690,2023-08-07T19:32:14Z,24.14,62.84,14,0,27.02,101.72,3.0,424.0,0.0,0.0,0.0
1691,2023-08-07T19:33:14Z,24.16,62.81,14,0,24.86,101.72,1.0,413.0,,,
1692,2023-08-07T19:34:14Z,24.16,62.8,14,0,28.78,101.72,1.0,413.0,,,
1693,2023-08-07T19:35:14Z,24.16,62.79,14,0,30.46,101.72,1.0,411.0,,,
1694,2023-08-07T19:36:14Z,24.16,62.79,14,0,28.33,101.72,2.0,414.0,,,
1695,2023-08-07T19:37:14Z,24.14,62.81,14,0,31.94,101.72,1.0,411.0,0.0,0.0,0.0
1696,2023-08-07T19:38:14Z,24.14,62.72,14,0,28.23,101.72,0.0,405.0,,,
1697,2023-08-07T19:39:14Z,24.14,62.73,14,0,29.71,101.73,1.0,408.0,,,
1698,2023-08-07T19:40:14Z,24.13,62.74,14,0,25.92,101.72,1.0,411.0,,,
1699,2023-08-07T19:41:14Z,24.12,62.73,14,0,27.49,101.72,1.0,411.0,,,
1700,2023-08-07T19:42:14Z,24.09,62.74,14,0,29.57,101.73,1.0,410.0,0.0,0.0,0.0
1701,2023-08-07T19:43:14Z,24.1,62.69,14,0,26.0,101.73,0.0,406.0,,,
1702,2023-08-07T19:44:14Z,24.12,62.7,14,0,27.49,101.73,0.0,405.0,,,
1703,2023-08-07T19:45:14Z,24.09,62.68,14,0,24.79,101.73,0.0,405.0,,,
1704,2023-08-07T19:46:14Z,24.09,62.69,14,0,28.19,101.73,1.0,408.0,,,
1705,2023-08-07T19:47:14Z,24.06,62.7,14,0,25.16,101.73,1.0,410.0,1.0,1.0,1.0
1706,2023-08-07T19:48:14Z,24.07,62.56,14,0,26.41,101.73,0.0,401.0,,,
1707,2023-08-07T19:49:14Z,24.07,62.61,14,0,28.34,101.73,0.0,401.0,,,
1708,2023-08-07T19:50:14Z,24.06,62.6,14,0,29.47,101.72,0.0,400.0,,,
1709,2023-08-07T19:51:14Z,24.07,62.6,14,0,22.89,101.73,0.0,405.0,,,
1710,2023-08-07T19:52:14Z,24.03,62.63,14,0,25.44,101.73,0.0,405.0,1.0,1.0,1.0
1711,2023-08-07T19:53:14Z,24.04,62.51,14,0,24.35,101.72,0.0,400.0,,,
1712,2023-08-07T19:54:14Z,24.04,62.51,14,0,27.14,101.72,0.0,403.0,,,
1713,2023-08-07T19:55:14Z,24.04,62.55,14,0,29.69,101.73,1.0,408.0,,,
1714,2023-08-07T19:56:14Z,24.02,62.5,14,0,32.4,101.72,1.0,408.0,,,
1715,2023-08-07T19:57:14Z,24.0,62.55,14,0,33.25,101.73,0.0,402.0,0.0,0.0,0.0
1716,2023-08-07T19:58:14Z,24.03,62.43,14,0,29.0,101.72,0.0,400.0,,,
1717,2023-08-07T19:59:14Z,23.99,62.47,14,0,,101.72,0.0,400.0,,,
1718,2023-08-07T20:00:14Z,23.99,62.5,14,0,27.36,101.72,0.0,403.0,,,
1719,2023-08-07T20:01:14Z,23.96,62.47,14,0,30.6,101.72,0.0,403.0,,,
1720,2023-08-07T20:02:14Z,23.96,62.44,14,0,25.47,101.72,0.0,403.0,0.0,0.0,0.0
1721,2023-08-07T20:03:14Z,23.99,62.32,13,0,26.76,101.72,0.0,400.0,,,
1722,2023-08-07T20:04:14Z,23.96,62.34,14,0,22.12,101.72,0.0,400.0,,,
1723,2023-08-07T20:05:14Z,23.95,62.35,14,0,29.63,101.72,0.0,400.0,,,
1724,2023-08-07T20:06:14Z,23.95,62.37,13,0,27.97,101.72,0.0,400.0,,,
